ObjectID,Loc_name,Status,Score,Match_type,Match_addr,Xmin,Xmax,Ymin,Ymax,Addr_type,ARC_SingleLine,datum_a_čas_přestupku,místo_přestupku,typ_přestupku,adresa,X,Y
5263,pomistni_rychl,M,100,A,Rokytova-údolíček,0,0,0,0,Address,Rokytova-údolíček,2014-08-05 22:02:00.000,"Rokytova-údolíček, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Rokytova-údolíček,16.6450868582594,49.2069603556765
5264,pomistni_rychl,M,100,A,Rokytova-údolíček,0,0,0,0,Address,Rokytova-údolíček,2014-08-05 22:29:00.000,"Rokytova-údolíček, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Rokytova-údolíček,16.6450868582594,49.2069603556765
5265,pomistni_rychl,M,100,A,Rokytova-údolíček,0,0,0,0,Address,Rokytova-údolíček,2014-08-05 22:39:00.000,"Rokytova-údolíček, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Rokytova-údolíček,16.6450868582594,49.2069603556765
5266,ul_co_zn,M,100,A,Lány 78,0,0,0,0,Address,Lány 78,2014-08-06 04:17:00.000,"Lány 78, Brno-Bohunice","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Lány 78,16.5917161109366,49.1641314800274
5267,ul_co_zn,M,100,A,Charbulova 106,0,0,0,0,Address,Charbulova 106,2014-08-06 12:14:00.000,"Charbulova 106, Brno-Černovice","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Charbulova 106,16.6365524523962,49.1825721519927
5268,ul_co_zn,M,100,A,Charbulova 106,0,0,0,0,Address,Charbulova 106,2014-08-06 12:53:00.000,"Charbulova 106, Brno-Černovice","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Charbulova 106,16.6365524523962,49.1825721519927
5269,pomistni_rychl,M,100,A,Dlouhá-garáže,0,0,0,0,Address,Dlouhá-garáže,2014-08-06 16:47:00.000,"Dlouhá-garáže, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Dlouhá-garáže,16.5773277515707,49.1701253092858
5270,pomistni_rychl,M,100,A,Dlouhá-garáže,0,0,0,0,Address,Dlouhá-garáže,2014-08-06 17:17:00.000,"Dlouhá-garáže, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Dlouhá-garáže,16.5773277515707,49.1701253092858
5271,pomistni_rychl,M,100,A,Rokytova-údolíček,0,0,0,0,Address,Rokytova-údolíček,2014-08-06 20:22:00.000,"Rokytova-údolíček, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Rokytova-údolíček,16.6450868582594,49.2069603556765
5272,pomistni_rychl,M,100,A,Rokytova-údolíček,0,0,0,0,Address,Rokytova-údolíček,2014-08-06 20:38:00.000,"Rokytova-údolíček, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Rokytova-údolíček,16.6450868582594,49.2069603556765
5273,pomistni_rychl,M,100,A,Rokytova-údolíček,0,0,0,0,Address,Rokytova-údolíček,2014-08-06 21:02:00.000,"Rokytova-údolíček, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Rokytova-údolíček,16.6450868582594,49.2069603556765
5274,pomistni_rychl,M,100,A,Rokytova-údolíček,0,0,0,0,Address,Rokytova-údolíček,2014-08-06 21:35:00.000,"Rokytova-údolíček, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Rokytova-údolíček,16.6450868582594,49.2069603556765
5275,pomistni_rychl,M,100,A,Rokytova-údolíček,0,0,0,0,Address,Rokytova-údolíček,2014-08-06 21:55:00.000,"Rokytova-údolíček, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Rokytova-údolíček,16.6450868582594,49.2069603556765
5276,ul_co_zn,M,100,A,Nové sady 30,0,0,0,0,Address,Nové sady 30,2014-08-07 01:20:00.000,"Nové sady 30, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Nové sady 30,16.6045172763768,49.1868771103801
5277,ul_co_zn,M,100,A,Holzova 76,0,0,0,0,Address,Holzova 76,2014-08-07 08:54:00.000,"Holzova 76, Brno-Líšeň","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Holzova 76,16.6965556136922,49.1957050885602
5278,pomistni_rychl,M,100,A,Dlouhá-garáže,0,0,0,0,Address,Dlouhá-garáže,2014-08-07 13:09:00.000,"Dlouhá-garáže, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Dlouhá-garáže,16.5773277515707,49.1701253092858
5279,ul_co_zn,M,100,A,Křižíkova 15,0,0,0,0,Address,Křižíkova 15,2014-08-07 16:09:00.000,"Křižíkova 15, Brno-Královo Pole","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 2 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Křižíkova 15,16.6122958006941,49.2241161023893
5280,ul_co_zn,M,100,A,Křižíkova 15,0,0,0,0,Address,Křižíkova 15,2014-08-07 16:15:00.000,"Křižíkova 15, Brno-Královo Pole","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Křižíkova 15,16.6122958006941,49.2241161023893
5281,ul_co_zn,M,100,A,Křižíkova 15,0,0,0,0,Address,Křižíkova 15,2014-08-07 16:35:00.000,"Křižíkova 15, Brno-Královo Pole","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Křižíkova 15,16.6122958006941,49.2241161023893
5282,ul_co_zn,M,100,A,Křižíkova 15,0,0,0,0,Address,Křižíkova 15,2014-08-07 17:07:00.000,"Křižíkova 15, Brno-Královo Pole","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Křižíkova 15,16.6122958006941,49.2241161023893
5283,pomistni_rychl,M,100,A,Veslařská-u vozovny,0,0,0,0,Address,Veslařská-u vozovny,2014-08-07 21:03:00.000,"Veslařská-u vozovny, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Veslařská-u vozovny,16.5597199717299,49.2118708533135
5284,ul_co_zn,M,100,A,Křenová 57,0,0,0,0,Address,Křenová 57,2014-08-07 21:50:00.000,"Křenová 57, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Křenová 57,16.6230634074689,49.1914039976549
5285,ul_co_zn,M,100,A,Křenová 57,0,0,0,0,Address,Křenová 57,2014-08-07 22:07:00.000,"Křenová 57, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Křenová 57,16.6230634074689,49.1914039976549
5286,ul_co_zn,M,100,A,Úvoz 9,0,0,0,0,Address,Úvoz 9,2014-08-08 00:50:00.000,"Úvoz 9, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Úvoz 9,16.5948080266701,49.1944749533746
5287,pomistni_rychl,M,100,A,Dlouhá-garáže,0,0,0,0,Address,Dlouhá-garáže,2014-08-08 11:00:00.000,"Dlouhá-garáže, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Dlouhá-garáže,16.5773277515707,49.1701253092858
5288,pomistni_rychl,M,100,A,Dlouhá-garáže,0,0,0,0,Address,Dlouhá-garáže,2014-08-08 11:31:00.000,"Dlouhá-garáže, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Dlouhá-garáže,16.5773277515707,49.1701253092858
5289,pomistni_rychl,M,100,A,Dlouhá-garáže,0,0,0,0,Address,Dlouhá-garáže,2014-08-08 11:57:00.000,"Dlouhá-garáže, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Dlouhá-garáže,16.5773277515707,49.1701253092858
5290,pomistni_rychl,M,100,A,Dlouhá-garáže,0,0,0,0,Address,Dlouhá-garáže,2014-08-08 12:16:00.000,"Dlouhá-garáže, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Dlouhá-garáže,16.5773277515707,49.1701253092858
5291,pomistni_rychl,M,100,A,Dlouhá-garáže,0,0,0,0,Address,Dlouhá-garáže,2014-08-08 13:05:00.000,"Dlouhá-garáže, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Dlouhá-garáže,16.5773277515707,49.1701253092858
5292,pomistni_rychl,M,100,A,Novolíšeňská-garáže,0,0,0,0,Address,Novolíšeňská-garáže,2014-08-08 15:45:00.000,"Novolíšeňská-garáže, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Novolíšeňská-garáže,16.6763042206115,49.2030269364339
5293,pomistni_rychl,M,100,A,Novolíšeňská-garáže,0,0,0,0,Address,Novolíšeňská-garáže,2014-08-08 16:17:00.000,"Novolíšeňská-garáže, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Novolíšeňská-garáže,16.6763042206115,49.2030269364339
5294,pomistni_rychl,M,100,A,Novolíšeňská-garáže,0,0,0,0,Address,Novolíšeňská-garáže,2014-08-08 16:33:00.000,"Novolíšeňská-garáže, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Novolíšeňská-garáže,16.6763042206115,49.2030269364339
5295,ul_co_zn,M,100,A,Hlinky 104,0,0,0,0,Address,Hlinky 104,2014-08-08 21:05:00.000,"Hlinky 104, Brno-Pisárky","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Hlinky 104,16.5811999054247,49.190561542379
5296,ul_co_zn,M,100,A,Hlinky 104,0,0,0,0,Address,Hlinky 104,2014-08-08 21:43:00.000,"Hlinky 104, Brno-Pisárky","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Hlinky 104,16.5811999054247,49.190561542379
5297,ul_co_zn,M,100,A,Hlinky 104,0,0,0,0,Address,Hlinky 104,2014-08-08 22:11:00.000,"Hlinky 104, Brno-Pisárky","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Hlinky 104,16.5811999054247,49.190561542379
5298,ul_co_zn,M,100,A,Hlinky 104,0,0,0,0,Address,Hlinky 104,2014-08-08 23:13:00.000,"Hlinky 104, Brno-Pisárky","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Hlinky 104,16.5811999054247,49.190561542379
5299,ul_co_zn,M,100,A,Nové sady 30,0,0,0,0,Address,Nové sady 30,2014-08-09 00:37:00.000,"Nové sady 30, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Nové sady 30,16.6045172763768,49.1868771103801
5300,ul_co_zn,M,100,A,Nové sady 30,0,0,0,0,Address,Nové sady 30,2014-08-09 01:11:00.000,"Nové sady 30, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Nové sady 30,16.6045172763768,49.1868771103801
5301,ul_co_zn,M,100,A,Libušina třída 25,0,0,0,0,Address,Libušina třída 25,2014-08-09 10:07:00.000,"Libušina třída 25, Brno-Kohoutovice","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Libušina třída 25,16.534063227583,49.1886221374483
5302,ul_co_zn,M,100,A,Provazníkova 32,0,0,0,0,Address,Provazníkova 32,2014-08-09 10:49:00.000,"Provazníkova 32, Brno-Černá Pole","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Provazníkova 32,16.6217053253769,49.2137241823737
5303,ul_co_zn,M,100,A,Provazníkova 32,0,0,0,0,Address,Provazníkova 32,2014-08-09 11:08:00.000,"Provazníkova 32, Brno-Černá Pole","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Provazníkova 32,16.6217053253769,49.2137241823737
5304,ul_co_zn,M,100,A,Trnkova 109,0,0,0,0,Address,Trnkova 109,2014-08-09 11:14:00.000,"Trnkova 109, Brno-Líšeň","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Trnkova 109,16.6813699098815,49.1997886403038
5305,ul_co_zn,M,100,A,Trnkova 109,0,0,0,0,Address,Trnkova 109,2014-08-09 11:30:00.000,"Trnkova 109, Brno-Líšeň","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Trnkova 109,16.6813699098815,49.1997886403038
5306,ul_co_zn,M,100,A,Provazníkova 32,0,0,0,0,Address,Provazníkova 32,2014-08-09 11:36:00.000,"Provazníkova 32, Brno-Černá Pole","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Provazníkova 32,16.6217053253769,49.2137241823737
5307,ul_co_zn,M,100,A,Trnkova 109,0,0,0,0,Address,Trnkova 109,2014-08-09 11:57:00.000,"Trnkova 109, Brno-Líšeň","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Trnkova 109,16.6813699098815,49.1997886403038
5308,ul_co_zn,M,100,A,Trnkova 109,0,0,0,0,Address,Trnkova 109,2014-08-09 12:14:00.000,"Trnkova 109, Brno-Líšeň","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Trnkova 109,16.6813699098815,49.1997886403038
5309,ul_co_zn,M,100,A,Provazníkova 32,0,0,0,0,Address,Provazníkova 32,2014-08-09 12:28:00.000,"Provazníkova 32, Brno-Černá Pole","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Provazníkova 32,16.6217053253769,49.2137241823737
5310,ul_co_zn,M,100,A,Provazníkova 32,0,0,0,0,Address,Provazníkova 32,2014-08-09 12:54:00.000,"Provazníkova 32, Brno-Černá Pole","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Provazníkova 32,16.6217053253769,49.2137241823737
5311,ul_co_zn,M,100,A,Provazníkova 32,0,0,0,0,Address,Provazníkova 32,2014-08-09 13:06:00.000,"Provazníkova 32, Brno-Černá Pole","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Provazníkova 32,16.6217053253769,49.2137241823737
5312,ul_co_zn,M,100,A,Provazníkova 32,0,0,0,0,Address,Provazníkova 32,2014-08-09 13:16:00.000,"Provazníkova 32, Brno-Černá Pole","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Provazníkova 32,16.6217053253769,49.2137241823737
5313,ul_co_zn,M,100,A,Libušina třída 11,0,0,0,0,Address,Libušina třída 11,2014-08-09 15:16:00.000,"Libušina třída 11, Brno-Kohoutovice","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Libušina třída 11,16.5457219329187,49.1950770683882
5314,pomistni_rychl,M,100,A,Rokytova-údolíček,0,0,0,0,Address,Rokytova-údolíček,2014-08-09 15:41:00.000,"Rokytova-údolíček, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Rokytova-údolíček,16.6450868582594,49.2069603556765
5315,pomistni_rychl,M,100,A,Rokytova-údolíček,0,0,0,0,Address,Rokytova-údolíček,2014-08-09 16:07:00.000,"Rokytova-údolíček, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Rokytova-údolíček,16.6450868582594,49.2069603556765
5316,ul_co_zn,M,100,A,Lány 78,0,0,0,0,Address,Lány 78,2014-08-09 21:30:00.000,"Lány 78, Brno-Bohunice","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Lány 78,16.5917161109366,49.1641314800274
5317,ul_co_zn,M,100,A,Plotní 49,0,0,0,0,Address,Plotní 49,2014-08-10 00:40:00.000,"Plotní 49, Brno-Komárov","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Plotní 49,16.6192401546188,49.1839434069533
5318,ul_co_zn,M,100,A,Plotní 49,0,0,0,0,Address,Plotní 49,2014-08-10 01:24:00.000,"Plotní 49, Brno-Komárov","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Plotní 49,16.6192401546188,49.1839434069533
5319,ul_co_zn,M,100,A,Libušina třída 25,0,0,0,0,Address,Libušina třída 25,2014-08-10 04:18:00.000,"Libušina třída 25, Brno-Kohoutovice","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Libušina třída 25,16.534063227583,49.1886221374483
